2020/05/23 19:51:16 [error] 6#6: *55 open() "/srv/www/app/static/rest_framework/js/jquery-3.3.1.min.js" failed (2: No such file or directory), client: 172.26.0.1, server: localhost, request: "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/api/get"
2020/05/23 19:51:16 [error] 6#6: *55 open() "/srv/www/app/static/rest_framework/js/jquery-3.3.1.min.js" failed (2: No such file or directory), client: 172.26.0.1, server: localhost, request: "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/api/get"
2020/05/23 19:51:33 [error] 6#6: *55 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "GET /api/get HTTP/1.1", upstream: "http://172.26.0.3:8000/api/get", host: "localhost"
2020/05/23 19:51:37 [error] 6#6: *69 connect() failed (111: Connection refused) while connecting to upstream, client: 172.26.0.1, server: localhost, request: "GET /api/get HTTP/1.1", upstream: "http://172.26.0.3:8000/api/get", host: "localhost"
2020/05/23 19:51:58 [error] 6#6: *69 connect() failed (111: Connection refused) while connecting to upstream, client: 172.26.0.1, server: localhost, request: "GET /api/get HTTP/1.1", upstream: "http://172.26.0.3:8000/api/get", host: "localhost"
2020/05/23 19:52:00 [error] 6#6: *69 open() "/srv/www/app/static/rest_framework/js/jquery-3.3.1.min.js" failed (2: No such file or directory), client: 172.26.0.1, server: localhost, request: "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/api/get"
2020/05/23 19:52:07 [error] 6#6: *69 open() "/srv/www/app/static/rest_framework/js/jquery-3.3.1.min.js" failed (2: No such file or directory), client: 172.26.0.1, server: localhost, request: "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/api/get?"
2020/05/23 19:52:08 [error] 6#6: *69 open() "/srv/www/app/static/rest_framework/js/jquery-3.3.1.min.js" failed (2: No such file or directory), client: 172.26.0.1, server: localhost, request: "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/api/get?"
2020/05/23 19:52:08 [error] 6#6: *69 open() "/srv/www/app/static/rest_framework/js/jquery-3.3.1.min.js" failed (2: No such file or directory), client: 172.26.0.1, server: localhost, request: "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/api/get"
2020/05/23 19:52:09 [error] 6#6: *69 open() "/srv/www/app/static/rest_framework/js/jquery-3.3.1.min.js" failed (2: No such file or directory), client: 172.26.0.1, server: localhost, request: "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/api/get?"
